"Candidates","Suppliers","DistanceCandidateSupplier"
353,53,121.63
354,1,198.67
354,2,68.27
354,3,151.83
354,4,219.93
354,5,105.76
354,6,178.82
354,7,186.25
354,8,222.73
354,9,138.56
354,10,168.79
354,11,166.57
354,12,212.09
354,13,190.35
354,14,252.17
354,15,171.09
354,16,153.93
354,17,168.3
354,18,184.38
354,19,192.85
354,20,190.31
354,21,168.13
354,22,140.16
354,23,156.37
354,24,154.11
354,25,211.01
354,26,211.07
354,27,147.35
354,28,133.74
354,29,181.21
354,30,129.88
354,31,168.8
354,32,177.95
354,33,223.29
354,34,68.16
354,35,171.38
354,36,138.94
354,37,141.54
354,38,190.51
354,39,196.46
354,40,140.7
354,41,131.45
354,42,115.6
354,43,155.23
354,44,143.22
354,45,167.66
354,46,227.01
354,47,242.58
354,48,222.43
354,49,185.49
354,50,132.74
354,51,144.48
354,52,177.87
354,53,139.5
355,1,229.33
355,2,98.93
355,3,182.49
355,4,250.59
355,5,136.42
355,6,209.48
355,7,216.91
355,8,253.39
355,9,169.22
355,10,199.45
355,11,197.23
355,12,242.75
355,13,221.01
355,14,282.83
355,15,201.75
355,16,184.59
355,17,198.96
355,18,215.03
355,19,223.51
355,20,220.97
355,21,198.79
355,22,170.82
355,23,187.03
355,24,184.77
355,25,241.67
355,26,241.73
355,27,178
355,28,164.4
355,29,211.87
355,30,160.54
355,31,199.46
355,32,208.61
355,33,253.95
355,34,2.09
355,35,202.04
355,36,169.6
355,37,172.2
355,38,221.17
355,39,227.12
355,40,171.36
355,41,162.11
355,42,146.26
355,43,185.89
355,44,173.88
355,45,198.32
355,46,257.67
355,47,273.24
355,48,253.09
355,49,216.15
355,50,163.4
355,51,175.14
355,52,208.53
355,53,170.16
356,1,221.57
356,2,91.18
356,3,174.74
356,4,242.83
356,5,128.66
356,6,201.73
356,7,209.15
356,8,245.64
356,9,161.47
356,10,191.7
356,11,189.48
356,12,235
356,13,213.25
356,14,275.07
356,15,193.99
356,16,176.84
356,17,191.2
356,18,207.28
356,19,215.76
356,20,213.22
356,21,191.04
356,22,163.07
356,23,179.28
356,24,177.02
356,25,233.92
356,26,233.97
356,27,170.25
356,28,156.65
356,29,204.12
356,30,152.78
356,31,191.71
356,32,200.85
356,33,246.2
356,34,11.92
356,35,194.29
356,36,161.85
356,37,164.45
356,38,213.42
356,39,219.36
356,40,163.6
356,41,154.36
356,42,138.5
356,43,178.13
356,44,166.13
356,45,190.57
356,46,249.92
356,47,265.49
356,48,245.34
356,49,208.39
356,50,155.65
356,51,167.39
356,52,200.77
356,53,162.41
357,1,221.84
357,2,91.45
357,3,175
357,4,243.1
357,5,128.93
357,6,201.99
357,7,209.42
357,8,245.9
357,9,161.74
357,10,191.97
357,11,189.74
357,12,235.27
357,13,213.52
357,14,275.34
357,15,194.26
357,16,177.11
357,17,191.47
357,18,207.55
357,19,216.02
357,20,213.49
357,21,191.3
357,22,163.34
357,23,179.55
357,24,177.28
357,25,234.18
357,26,234.24
357,27,170.52
357,28,156.92
357,29,204.38
357,30,153.05
357,31,191.98
357,32,201.12
357,33,246.47
357,34,16.2
357,35,194.55
357,36,162.11
357,37,164.72
357,38,213.68
357,39,219.63
357,40,163.87
357,41,154.63
357,42,138.77
357,43,178.4
357,44,166.39
357,45,190.83
357,46,250.19
357,47,265.76
357,48,245.61
357,49,208.66
357,50,155.92
357,51,167.65
357,52,201.04
357,53,162.68
358,1,214.27
358,2,83.88
358,3,167.44
358,4,235.54
358,5,121.36
358,6,194.43
358,7,201.85
358,8,238.34
358,9,154.17
358,10,184.4
358,11,182.18
358,12,227.7
358,13,205.96
358,14,267.78
358,15,186.69
358,16,169.54
358,17,183.91
358,18,199.98
358,19,208.46
358,20,205.92
358,21,183.74
358,22,155.77
358,23,171.98
358,24,169.72
358,25,226.62
358,26,226.68
358,27,162.95
358,28,149.35
358,29,196.82
358,30,145.48
358,31,184.41
358,32,193.56
358,33,238.9
358,34,17.11
358,35,186.99
358,36,154.55
358,37,157.15
358,38,206.12
358,39,212.07
358,40,156.31
358,41,147.06
358,42,131.21
358,43,170.84
358,44,158.83
358,45,183.27
358,46,242.62
358,47,258.19
358,48,238.04
358,49,201.1
358,50,148.35
358,51,160.09
358,52,193.48
358,53,155.11
359,1,213.43
359,2,83.03
359,3,166.59
359,4,234.69
359,5,120.52
359,6,193.58
359,7,201.01
359,8,237.49
359,9,153.32
359,10,183.55
359,11,181.33
359,12,226.85
359,13,205.11
359,14,266.93
359,15,185.85
359,16,168.69
359,17,183.06
359,18,199.14
359,19,207.61
359,20,205.07
359,21,182.89
359,22,154.92
359,23,171.13
359,24,168.87
359,25,225.77
359,26,225.83
359,27,162.11
359,28,148.5
359,29,195.97
359,30,144.64
359,31,183.56
359,32,192.71
359,33,238.05
359,34,21.55
359,35,186.14
359,36,153.7
359,37,156.3
359,38,205.27
359,39,211.22
359,40,155.46
359,41,146.21
359,42,130.36
359,43,169.99
359,44,157.98
359,45,182.42
359,46,241.77
359,47,257.34
359,48,237.19
359,49,200.25
359,50,147.5
359,51,159.24
359,52,192.63
359,53,154.26
360,1,233.05
360,2,102.66
360,3,186.22
360,4,254.31
360,5,140.14
360,6,213.21
360,7,220.63
360,8,257.11
360,9,172.95
360,10,203.18
360,11,200.96
360,12,246.48
360,13,224.73
360,14,286.55
360,15,205.47
360,16,188.32
360,17,202.68
360,18,218.76
360,19,227.23
360,20,224.7
360,21,202.52
360,22,174.55
360,23,190.76
360,24,188.49
360,25,245.4
360,26,245.45
360,27,181.73
360,28,168.13
360,29,215.59
360,30,164.26
360,31,203.19
360,32,212.33
360,33,257.68
360,34,27.41
360,35,205.77
360,36,173.33
360,37,175.93
360,38,224.9
360,39,230.84
360,40,175.08
360,41,165.84
360,42,149.98
360,43,189.61
360,44,177.61
360,45,202.04
360,46,261.4
360,47,276.97
360,48,256.82
360,49,219.87
360,50,167.13
360,51,178.87
360,52,212.25
360,53,173.89
361,1,226.53
361,2,96.13
361,3,179.69
361,4,247.79
361,5,133.62
361,6,206.68
361,7,214.11
361,8,250.59
361,9,166.42
361,10,196.66
361,11,194.43
361,12,239.96
361,13,218.21
361,14,280.03
361,15,198.95
361,16,181.79
361,17,196.16
361,18,212.24
361,19,220.71
361,20,218.17
361,21,195.99
361,22,168.02
361,23,184.23
361,24,181.97
361,25,238.87
361,26,238.93
361,27,175.21
361,28,161.6
361,29,209.07
361,30,157.74
361,31,196.66
361,32,205.81
361,33,251.16
361,34,20.89
361,35,199.24
361,36,166.8
361,37,169.4
361,38,218.37
361,39,224.32
361,40,168.56
361,41,159.32
361,42,143.46
361,43,183.09
361,44,171.08
361,45,195.52
361,46,254.87
361,47,270.44
361,48,250.29
361,49,213.35
361,50,160.6
361,51,172.34
361,52,205.73
361,53,167.37
362,1,225.17
362,2,94.77
362,3,178.33
362,4,246.43
362,5,132.26
362,6,205.32
362,7,212.75
362,8,249.23
362,9,165.06
362,10,195.3
362,11,193.07
362,12,238.6
362,13,216.85
362,14,278.67
362,15,197.59
362,16,180.43
362,17,194.8
362,18,210.88
362,19,219.35
362,20,216.81
362,21,194.63
362,22,166.66
362,23,182.87
362,24,180.61
362,25,237.51
362,26,237.57
362,27,173.85
362,28,160.24
362,29,207.71
362,30,156.38
362,31,195.3
362,32,204.45
362,33,249.8
362,34,19.53
362,35,197.88
362,36,165.44
362,37,168.04
362,38,217.01
362,39,222.96
362,40,167.2
362,41,157.96
362,42,142.1
362,43,181.73
362,44,169.72
362,45,194.16
362,46,253.51
362,47,269.08
362,48,248.93
362,49,211.99
362,50,159.24
362,51,170.98
362,52,204.37
362,53,166.01
363,1,224.37
363,2,93.98
363,3,177.54
363,4,245.63
363,5,131.46
363,6,204.53
363,7,211.95
363,8,248.44
363,9,164.27
363,10,194.5
363,11,192.28
363,12,237.8
363,13,216.05
363,14,277.87
363,15,196.79
363,16,179.64
363,17,194
363,18,210.08
363,19,218.56
363,20,216.02
363,21,193.84
363,22,165.87
363,23,182.08
363,24,179.81
363,25,236.72
363,26,236.77
363,27,173.05
363,28,159.45
363,29,206.91
363,30,155.58
363,31,194.51
363,32,203.65
363,33,249
363,34,34.49
363,35,197.09
363,36,164.65
363,37,167.25
363,38,216.22
363,39,222.16
363,40,166.4
363,41,157.16
363,42,141.3
363,43,180.93
363,44,168.93
363,45,193.36
363,46,252.72
363,47,268.29
363,48,248.14
363,49,211.19
363,50,158.45
363,51,170.19
363,52,203.57
363,53,165.21
364,1,165.31
364,2,84.23
364,3,118.48
364,4,206.86
364,5,118.03
364,6,191.09
364,7,173.18
364,8,216.5
364,9,125.5
364,10,154.95
364,11,178.84
364,12,178.74
364,13,156.99
364,14,217.01
364,15,158.02
364,16,140.87
364,17,155.23
364,18,171.31
364,19,179.78
364,20,177.25
364,21,155.06
364,22,127.1
364,23,143.31
364,24,141.04
364,25,204.78
364,26,204.84
364,27,143.79
364,28,141.93
364,29,168.14
364,30,142.15
364,31,162.57
364,32,156.91
364,33,189.94
364,34,37.38
364,35,165.15
364,36,130.9
364,37,125.62
364,38,157.16
364,39,208.73
364,40,152.97
364,41,143.72
364,42,127.87
364,43,155.32
364,44,136.4
364,45,154.59
364,46,213.95
364,47,229.52
364,48,189.08
364,49,152.13
364,50,123.78
364,51,131.41
364,52,171.64
364,53,151.78
365,1,142.9
365,2,124.9
365,3,64.53
365,4,194.84
365,5,132.93
365,6,205.99
365,7,188.08
365,8,231.4
365,9,140.4
365,10,169.85
365,11,193.75
365,12,156.33
365,13,134.58
365,14,194.6
365,15,172.92
365,16,155.77
365,17,170.13
365,18,186.21
365,19,194.41
365,20,192.15
365,21,169.97
365,22,142
365,23,158.28
365,24,155.95
365,25,219.68
365,26,219.74
365,27,158.69
365,28,156.83
365,29,179.43
365,30,157.05
365,31,177.48
365,32,171.81
365,33,167.53
365,34,192.95
365,35,180.05
365,36,145.8
365,37,140.52
365,38,134.74
365,39,223.63
365,40,167.87
365,41,158.63
365,42,142.77
365,43,170.23
365,44,151.31
365,45,169.5
365,46,205.73
365,47,198.33
365,48,166.66
365,49,129.72
365,50,138.68
365,51,146.32
365,52,186.54
365,53,166.68
366,1,144.31
366,2,126.31
366,3,65.94
366,4,196.26
366,5,134.35
366,6,207.41
366,7,189.5
366,8,232.82
366,9,141.82
366,10,171.27
366,11,195.16
366,12,157.74
366,13,135.99
366,14,196.02
366,15,174.34
366,16,157.19
366,17,171.55
366,18,187.63
366,19,195.83
366,20,193.57
366,21,171.38
366,22,143.42
366,23,159.7
366,24,157.36
366,25,221.1
366,26,221.16
366,27,160.11
366,28,158.25
366,29,180.84
366,30,158.47
366,31,178.89
366,32,173.23
366,33,168.94
366,34,194.36
366,35,181.47
366,36,147.22
366,37,141.94
366,38,136.16
366,39,225.05
366,40,169.29
366,41,160.04
366,42,144.19
366,43,171.64
366,44,152.72
366,45,170.91
366,46,207.15
366,47,199.75
366,48,168.08
366,49,131.13
366,50,140.1
366,51,147.73
366,52,187.96
366,53,168.09
367,1,132.86
367,2,114.86
367,3,54.49
367,4,184.8
367,5,122.89
367,6,195.96
367,7,178.04
367,8,221.37
367,9,130.36
367,10,159.81
367,11,183.71
367,12,146.29
367,13,124.54
367,14,184.56
367,15,162.88
367,16,145.73
367,17,160.09
367,18,176.17
367,19,184.37
367,20,182.11
367,21,159.93
367,22,131.96
367,23,148.25
367,24,145.91
367,25,209.65
367,26,209.7
367,27,148.65
367,28,146.79
367,29,169.39
367,30,147.01
367,31,167.44
367,32,161.78
367,33,157.49
367,34,182.91
367,35,170.02
367,36,135.77
367,37,130.48
367,38,124.7
367,39,213.59
367,40,157.83
367,41,148.59
367,42,132.73
367,43,160.19
367,44,141.27
367,45,159.46
367,46,195.69
367,47,188.29
367,48,156.63
367,49,119.68
367,50,128.64
367,51,136.28
367,52,176.5
367,53,156.64
368,1,129.68
368,2,111.68
368,3,51.31
368,4,181.63
368,5,119.72
368,6,192.78
368,7,174.87
368,8,218.19
368,9,127.19
368,10,156.64
368,11,180.53
368,12,143.11
368,13,121.36
368,14,181.39
368,15,159.71
368,16,142.56
368,17,156.92
368,18,173
368,19,181.2
368,20,178.94
368,21,156.75
368,22,128.79
368,23,145.07
368,24,142.73
368,25,206.47
368,26,206.53
368,27,145.48
368,28,143.62
368,29,166.21
368,30,143.84
368,31,164.26
368,32,158.6
368,33,154.31
368,34,179.73
368,35,166.84
368,36,132.59
368,37,127.31
368,38,121.53
368,39,210.42
368,40,154.66
368,41,145.41
368,42,129.56
368,43,157.01
368,44,138.09
368,45,156.28
368,46,192.52
368,47,185.12
368,48,153.45
368,49,116.5
368,50,125.47
368,51,133.1
368,52,173.33
368,53,153.46
369,1,165.1
369,2,147.1
369,3,86.73
369,4,217.04
369,5,155.13
369,6,228.2
369,7,210.29
369,8,253.61
369,9,162.6
369,10,192.05
369,11,215.95
369,12,178.53
369,13,156.78
369,14,216.8
369,15,195.13
369,16,177.97
369,17,192.34
369,18,208.42
369,19,216.61
369,20,214.35
369,21,192.17
369,22,164.2
369,23,180.49
369,24,178.15
369,25,241.89
369,26,241.94
369,27,180.9
369,28,179.04
369,29,201.63
369,30,179.25
369,31,199.68
369,32,194.02
369,33,189.73
369,34,215.15
369,35,202.26
369,36,168.01
369,37,162.73
369,38,156.95
369,39,245.83
369,40,190.07
369,41,180.83
369,42,164.98
369,43,192.43
369,44,173.51
369,45,191.7
369,46,227.93
369,47,220.53
369,48,188.87
369,49,151.92
369,50,160.89
369,51,168.52
369,52,208.74
369,53,188.88
370,1,159.71
370,2,141.72
370,3,81.34
370,4,211.66
370,5,149.75
370,6,222.81
370,7,204.9
370,8,248.22
370,9,157.22
370,10,186.67
370,11,210.56
370,12,173.14
370,13,151.4
370,14,211.42
370,15,189.74
370,16,172.59
370,17,186.95
370,18,203.03
370,19,211.23
370,20,208.97
370,21,186.78
370,22,158.82
370,23,175.1
370,24,172.76
370,25,236.5
370,26,236.56
370,27,175.51
370,28,173.65
370,29,196.24
370,30,173.87
370,31,194.29
370,32,188.63
370,33,184.34
370,34,209.76
370,35,196.87
370,36,162.62
370,37,157.34
370,38,151.56
370,39,240.45
370,40,184.69
370,41,175.45
370,42,159.59
370,43,187.04
370,44,168.12
370,45,186.31
370,46,222.55
370,47,215.15
370,48,183.48
370,49,146.54
370,50,155.5
370,51,163.14
370,52,203.36
370,53,183.5
371,1,142.46
371,2,124.46
371,3,64.09
371,4,194.41
371,5,132.5
371,6,205.56
371,7,187.65
371,8,230.97
371,9,139.97
371,10,169.42
371,11,193.31
371,12,155.89
371,13,134.14
371,14,194.17
371,15,172.49
371,16,155.34
371,17,169.7
371,18,185.78
371,19,193.98
371,20,191.72
371,21,169.53
371,22,141.57
371,23,157.85
371,24,155.51
371,25,219.25
371,26,219.31
371,27,158.26
371,28,156.4
371,29,178.99
371,30,156.62
371,31,177.04
371,32,171.38
371,33,167.09
371,34,192.51
371,35,179.62
371,36,145.37
371,37,140.09
371,38,134.31
371,39,223.2
371,40,167.44
371,41,158.2
371,42,142.34
371,43,169.79
371,44,150.87
371,45,169.06
371,46,205.3
371,47,197.9
371,48,166.23
371,49,129.29
371,50,138.25
371,51,145.88
371,52,186.11
371,53,166.25
372,1,148.5
372,2,130.5
372,3,70.13
372,4,200.45
372,5,138.54
372,6,211.6
372,7,193.69
372,8,237.01
372,9,146.01
372,10,175.46
372,11,199.35
372,12,161.93
372,13,140.18
372,14,200.21
372,15,178.53
372,16,161.38
372,17,175.74
372,18,191.82
372,19,200.02
372,20,197.76
372,21,175.57
372,22,147.61
372,23,163.89
372,24,161.55
372,25,225.29
372,26,225.35
372,27,164.3
372,28,162.44
372,29,185.03
372,30,162.66
372,31,183.08
372,32,177.42
372,33,173.13
372,34,198.55
372,35,185.66
372,36,151.41
372,37,146.13
372,38,140.35
372,39,229.24
372,40,173.48
372,41,164.23
372,42,148.38
372,43,175.83
372,44,156.91
372,45,175.1
372,46,211.34
372,47,203.94
372,48,172.27
372,49,135.32
372,50,144.29
372,51,151.92
372,52,192.15
372,53,172.28
373,1,149.06
373,2,131.06
373,3,70.69
373,4,201.01
373,5,139.1
373,6,212.16
373,7,194.25
373,8,237.57
373,9,146.57
373,10,176.02
373,11,199.91
373,12,162.49
373,13,140.74
373,14,200.77
373,15,179.09
373,16,161.94
373,17,176.3
373,18,192.38
373,19,200.58
373,20,198.32
373,21,176.13
373,22,148.17
373,23,164.45
373,24,162.11
373,25,225.85
373,26,225.91
373,27,164.86
373,28,163
373,29,185.59
373,30,163.22
373,31,183.64
373,32,177.98
373,33,173.69
373,34,199.11
373,35,186.22
373,36,151.97
373,37,146.69
373,38,140.91
373,39,229.8
373,40,174.04
373,41,164.79
373,42,148.94
373,43,176.39
373,44,157.47
373,45,175.66
373,46,211.9
373,47,204.5
373,48,172.83
373,49,135.88
373,50,144.85
373,51,152.48
373,52,192.71
373,53,172.84
374,1,135.13
374,2,117.13
374,3,56.75
374,4,187.07
374,5,125.16
374,6,198.22
374,7,180.31
374,8,223.63
374,9,132.63
374,10,162.08
374,11,185.97
374,12,148.55
374,13,126.81
374,14,186.83
374,15,165.15
374,16,148
374,17,162.36
374,18,178.44
374,19,186.64
374,20,184.38
374,21,162.2
374,22,134.23
374,23,150.51
374,24,148.17
374,25,211.91
374,26,211.97
374,27,150.92
374,28,149.06
374,29,171.65
374,30,149.28
374,31,169.71
374,32,164.04
374,33,159.75
374,34,185.17
374,35,172.28
374,36,138.03
374,37,132.75
374,38,126.97
374,39,215.86
374,40,160.1
374,41,150.86
374,42,135
374,43,162.46
374,44,143.53
374,45,161.72
374,46,197.96
374,47,190.56
374,48,158.89
374,49,121.95
374,50,130.91
374,51,138.55
374,52,178.77
374,53,158.91
375,1,131.57
375,2,113.58
375,3,53.2
375,4,183.52
375,5,121.61
375,6,194.67
375,7,176.76
375,8,220.08
375,9,129.08
375,10,158.53
375,11,182.42
375,12,145
375,13,123.26
375,14,183.28
375,15,161.6
375,16,144.45
375,17,158.81
375,18,174.89
375,19,183.09
375,20,180.83
375,21,158.65
375,22,130.68
375,23,146.96
375,24,144.62
375,25,208.36
375,26,208.42
375,27,147.37
375,28,145.51
375,29,168.1
375,30,145.73
375,31,166.16
375,32,160.49
375,33,156.2
375,34,181.62
375,35,168.73
375,36,134.48
375,37,129.2
375,38,123.42
375,39,212.31
375,40,156.55
375,41,147.31
375,42,131.45
375,43,158.9
375,44,139.98
375,45,158.17
375,46,194.41
375,47,187.01
375,48,155.34
375,49,118.4
375,50,127.36
375,51,135
375,52,175.22
375,53,155.36
376,1,143.64
376,2,125.64
376,3,53.54
376,4,195.59
376,5,133.68
376,6,206.74
376,7,188.83
376,8,232.15
376,9,141.15
376,10,170.6
376,11,194.49
376,12,157.07
376,13,135.32
376,14,195.35
376,15,173.67
376,16,156.52
376,17,170.88
376,18,186.96
376,19,195.16
376,20,192.9
376,21,170.71
376,22,142.75
376,23,159.03
376,24,156.69
376,25,220.43
376,26,220.49
376,27,159.44
376,28,157.58
376,29,180.17
376,30,157.8
376,31,178.22
376,32,172.56
376,33,168.27
376,34,193.69
376,35,180.8
376,36,146.55
376,37,141.27
376,38,135.49
376,39,224.38
376,40,168.62
376,41,159.38
376,42,143.52
376,43,170.97
376,44,152.05
376,45,170.24
376,46,206.48
376,47,199.08
376,48,167.41
376,49,130.47
376,50,139.43
376,51,147.06
376,52,187.29
376,53,167.43
377,1,146.58
377,2,128.58
377,3,52.74
377,4,198.53
377,5,136.61
377,6,209.68
377,7,191.77
377,8,235.09
377,9,144.09
377,10,173.54
377,11,197.43
377,12,160.01
377,13,138.26
377,14,198.29
377,15,176.61
377,16,159.46
377,17,173.82
377,18,189.9
377,19,198.1
377,20,195.83
377,21,173.65
377,22,145.69
377,23,161.97
377,24,159.63
377,25,223.37
377,26,223.43
377,27,162.38
377,28,160.52
377,29,183.11
377,30,160.73
377,31,181.16
377,32,175.5
377,33,171.21
377,34,196.63
377,35,183.74
377,36,149.49
377,37,144.21
377,38,138.43
377,39,227.32
377,40,171.56
377,41,162.31
377,42,146.46
377,43,173.91
377,44,154.99
377,45,173.18
377,46,209.42
377,47,202.02
377,48,170.35
377,49,133.4
377,50,142.37
377,51,150
377,52,190.23
377,53,170.36
378,1,141.95
378,2,123.95
378,3,40.67
378,4,193.9
378,5,131.99
378,6,205.05
378,7,187.14
378,8,230.46
378,9,139.46
378,10,168.91
378,11,192.8
378,12,155.38
378,13,133.63
378,14,193.66
378,15,171.98
378,16,154.83
378,17,169.19
378,18,185.27
378,19,193.47
378,20,191.21
378,21,169.02
378,22,141.06
378,23,157.34
378,24,155
378,25,218.74
378,26,218.8
378,27,157.75
378,28,155.89
378,29,178.48
378,30,156.11
378,31,176.53
378,32,170.87
378,33,166.58
378,34,192
378,35,179.11
378,36,144.86
378,37,139.58
378,38,133.8
378,39,222.69
378,40,166.93
378,41,157.69
378,42,141.83
378,43,169.28
378,44,150.36
378,45,168.55
378,46,204.79
378,47,197.39
378,48,165.72
378,49,128.78
378,50,137.74
378,51,145.37
378,52,185.6
378,53,165.74
379,1,165.4
379,2,147.4
379,3,87.03
379,4,217.34
379,5,155.43
379,6,228.5
379,7,210.58
379,8,253.9
379,9,162.9
379,10,192.35
379,11,216.25
379,12,178.83
379,13,157.08
379,14,217.1
379,15,195.42
379,16,178.27
379,17,192.63
379,18,208.71
379,19,216.91
379,20,214.65
379,21,192.47
379,22,164.5
379,23,180.79
379,24,178.45
379,25,242.19
379,26,242.24
379,27,181.19
379,28,179.33
379,29,201.93
379,30,179.55
379,31,199.98
379,32,194.32
379,33,190.03
379,34,215.45
379,35,202.56
379,36,168.31
379,37,163.02
379,38,157.24
379,39,246.13
379,40,190.37
379,41,181.13
379,42,165.27
379,43,192.73
379,44,173.81
379,45,192
379,46,228.23
379,47,220.83
379,48,189.17
379,49,152.22
379,50,161.18
379,51,168.82
379,52,209.04
379,53,189.18
380,1,192.58
380,2,111.5
380,3,145.75
380,4,234.13
380,5,145.29
380,6,218.36
380,7,200.45
380,8,243.77
380,9,152.76
380,10,182.22
380,11,206.11
380,12,206.01
380,13,184.26
380,14,244.28
380,15,185.29
380,16,168.14
380,17,182.5
380,18,198.58
380,19,207.05
380,20,204.51
380,21,182.33
380,22,154.36
380,23,170.57
380,24,168.31
380,25,232.05
380,26,232.11
380,27,171.06
380,28,169.2
380,29,195.41
380,30,169.41
380,31,189.84
380,32,184.18
380,33,217.21
380,34,171.46
380,35,192.42
380,36,158.17
380,37,152.89
380,38,184.42
380,39,236
380,40,180.24
380,41,170.99
380,42,155.14
380,43,182.59
380,44,163.67
380,45,181.86
380,46,241.21
380,47,256.78
380,48,216.35
380,49,179.4
380,50,151.05
380,51,158.68
380,52,198.91
380,53,179.04
381,1,174.66
381,2,93.58
381,3,127.83
381,4,216.21
381,5,127.38
381,6,200.44
381,7,182.53
381,8,225.85
381,9,134.85
381,10,164.3
381,11,188.19
381,12,188.09
381,13,166.34
381,14,226.36
381,15,167.37
381,16,150.22
381,17,164.58
381,18,180.66
381,19,189.13
381,20,186.6
381,21,164.41
381,22,136.45
381,23,152.66
381,24,150.39
381,25,214.13
381,26,214.19
381,27,153.14
381,28,151.28
381,29,177.49
381,30,151.5
381,31,171.92
381,32,166.26
381,33,199.29
381,34,153.54
381,35,174.5
381,36,140.25
381,37,134.97
381,38,166.51
381,39,218.08
381,40,162.32
381,41,153.08
381,42,137.22
381,43,164.67
381,44,145.75
381,45,163.94
381,46,223.3
381,47,238.87
381,48,198.43
381,49,161.48
381,50,133.13
381,51,140.76
381,52,180.99
381,53,161.13
382,1,119.32
382,2,101.32
382,3,40.95
382,4,171.26
382,5,109.35
382,6,182.42
382,7,164.5
382,8,207.83
382,9,116.82
382,10,146.27
382,11,170.17
382,12,132.75
382,13,111
382,14,171.02
382,15,149.34
382,16,132.19
382,17,146.55
382,18,162.63
382,19,170.83
382,20,168.57
382,21,146.39
382,22,118.42
382,23,134.71
382,24,132.37
382,25,196.11
382,26,196.16
382,27,135.11
382,28,133.25
382,29,155.85
382,30,133.47
382,31,153.9
382,32,148.24
382,33,143.95
382,34,169.37
382,35,156.48
382,36,122.23
382,37,116.94
382,38,111.16
382,39,200.05
382,40,144.29
382,41,135.05
382,42,119.19
382,43,146.65
382,44,127.73
382,45,145.92
382,46,182.15
382,47,174.75
382,48,143.09
382,49,106.14
382,50,115.1
382,51,122.74
382,52,162.96
382,53,143.1
383,1,163.93
383,2,91.21
383,3,131.9
383,4,76.01
383,5,56.3
383,6,105.6
383,7,44.62
383,8,106.12
383,9,5.71
383,10,33.79
383,11,110.26
383,12,115.23
383,13,123.52
383,14,108.25
383,15,29.46
383,16,10.98
383,17,26.67
383,18,42.75
383,19,48.58
383,20,48.69
383,21,26.5
383,22,7.23
383,23,12.86
383,24,12.48
383,25,94.4
383,26,94.46
383,27,51.79
383,28,49.93
383,29,39.58
383,30,68.23
383,31,46.04
383,32,28.35
383,33,188.55
383,34,176.73
383,35,54.77
383,36,32.67
383,37,17.98
383,38,115.78
383,39,123.23
383,40,82.07
383,41,65.87
383,42,62.81
383,43,51.18
383,44,39.38
383,45,26.03
383,46,83.09
383,47,98.66
383,48,125.57
383,49,109.19
383,50,31.87
383,51,2.3
