"Customers","Products","Periods","DemandPeriods"
363,4,7,131
363,4,8,145
363,4,9,161
363,4,10,184
364,1,1,17
364,1,2,40
364,1,3,54
364,1,4,87
364,1,5,95
364,1,6,128
364,1,7,142
364,1,8,166
364,1,9,189
364,1,10,203
364,2,1,20
364,2,2,43
364,2,3,50
364,2,4,85
364,2,5,97
364,2,6,111
364,2,7,133
364,2,8,151
364,2,9,172
364,2,10,195
364,3,1,115
364,3,2,231
364,3,3,286
364,3,4,403
364,3,5,602
364,3,6,691
364,3,7,736
364,3,8,878
364,3,9,978
364,3,10,1076
364,4,1,45
364,4,2,73
364,4,3,101
364,4,4,164
364,4,5,191
364,4,6,205
364,4,7,282
364,4,8,303
364,4,9,334
364,4,10,377
365,1,1,1
365,1,2,2
365,1,3,3
365,1,4,5
365,1,5,5
365,1,6,6
365,1,7,7
365,1,8,9
365,1,9,10
365,1,10,11
365,2,1,2
365,2,2,3
365,2,3,5
365,2,4,6
365,2,5,7
365,2,6,9
365,2,7,10
365,2,8,12
365,2,9,13
365,2,10,15
365,3,1,3
365,3,2,8
365,3,3,9
365,3,4,13
365,3,5,16
365,3,6,19
365,3,7,23
365,3,8,26
365,3,9,30
365,3,10,33
365,4,1,1
365,4,2,2
365,4,3,3
365,4,4,4
365,4,5,5
365,4,6,6
365,4,7,6
365,4,8,8
365,4,9,9
365,4,10,10
366,1,1,0
366,1,2,1
366,1,3,1
366,1,4,1
366,1,5,2
366,1,6,3
366,1,7,3
366,1,8,3
366,1,9,3
366,1,10,4
366,2,1,0
366,2,2,1
366,2,3,1
366,2,4,1
366,2,5,1
366,2,6,2
366,2,7,2
366,2,8,2
366,2,9,3
366,2,10,3
366,3,1,2
366,3,2,4
366,3,3,6
366,3,4,8
366,3,5,10
366,3,6,13
366,3,7,15
366,3,8,18
366,3,9,19
366,3,10,21
366,4,1,0
366,4,2,0
366,4,3,1
366,4,4,1
366,4,5,1
366,4,6,1
366,4,7,1
366,4,8,2
366,4,9,2
366,4,10,2
367,1,1,6
367,1,2,10
367,1,3,12
367,1,4,21
367,1,5,27
367,1,6,30
367,1,7,32
367,1,8,40
367,1,9,46
367,1,10,49
367,2,1,6
367,2,2,11
367,2,3,17
367,2,4,26
367,2,5,34
367,2,6,37
367,2,7,44
367,2,8,45
367,2,9,56
367,2,10,60
367,3,1,28
367,3,2,56
367,3,3,79
367,3,4,103
367,3,5,125
367,3,6,172
367,3,7,180
367,3,8,224
367,3,9,249
367,3,10,268
367,4,1,6
367,4,2,11
367,4,3,21
367,4,4,26
367,4,5,30
367,4,6,37
367,4,7,44
367,4,8,47
367,4,9,56
367,4,10,61
368,1,1,39
368,1,2,76
368,1,3,105
368,1,4,122
368,1,5,178
368,1,6,212
368,1,7,218
368,1,8,277
368,1,9,292
368,1,10,329
368,2,1,14
368,2,2,29
368,2,3,44
368,2,4,62
368,2,5,80
368,2,6,97
368,2,7,108
368,2,8,116
368,2,9,137
368,2,10,150
368,3,1,99
368,3,2,249
368,3,3,359
368,3,4,485
368,3,5,676
368,3,6,704
368,3,7,849
368,3,8,1020
368,3,9,1057
368,3,10,1222
368,4,1,8
368,4,2,21
368,4,3,32
368,4,4,35
368,4,5,46
368,4,6,61
368,4,7,68
368,4,8,71
368,4,9,85
368,4,10,94
369,1,1,20
369,1,2,52
369,1,3,82
369,1,4,100
369,1,5,121
369,1,6,134
369,1,7,163
369,1,8,192
369,1,9,229
369,1,10,248
369,2,1,14
369,2,2,31
369,2,3,42
369,2,4,61
369,2,5,77
369,2,6,88
369,2,7,98
369,2,8,117
369,2,9,134
369,2,10,150
369,3,1,145
369,3,2,257
369,3,3,452
369,3,4,531
369,3,5,715
369,3,6,904
369,3,7,1071
369,3,8,1204
369,3,9,1303
369,3,10,1420
369,4,1,26
369,4,2,51
369,4,3,81
369,4,4,124
369,4,5,166
369,4,6,194
369,4,7,225
369,4,8,251
369,4,9,265
369,4,10,299
370,1,1,33
370,1,2,65
370,1,3,116
370,1,4,141
370,1,5,179
370,1,6,225
370,1,7,247
370,1,8,308
370,1,9,336
370,1,10,378
370,2,1,18
370,2,2,41
370,2,3,49
370,2,4,77
370,2,5,81
370,2,6,106
370,2,7,117
370,2,8,150
370,2,9,166
370,2,10,181
370,3,1,222
370,3,2,422
370,3,3,619
370,3,4,903
370,3,5,1094
370,3,6,1469
370,3,7,1786
370,3,8,1954
370,3,9,2179
370,3,10,2417
370,4,1,14
370,4,2,31
370,4,3,38
370,4,4,52
370,4,5,76
370,4,6,88
370,4,7,98
370,4,8,109
370,4,9,126
370,4,10,144
371,1,1,2
371,1,2,4
371,1,3,7
371,1,4,9
371,1,5,11
371,1,6,14
371,1,7,16
371,1,8,18
371,1,9,20
371,1,10,22
371,2,1,1
371,2,2,2
371,2,3,4
371,2,4,5
371,2,5,6
371,2,6,7
371,2,7,8
371,2,8,9
371,2,9,10
371,2,10,11
371,3,1,14
371,3,2,26
371,3,3,39
371,3,4,50
371,3,5,68
371,3,6,70
371,3,7,90
371,3,8,99
371,3,9,111
371,3,10,128
371,4,1,2
371,4,2,4
371,4,3,7
371,4,4,9
371,4,5,12
371,4,6,14
371,4,7,16
371,4,8,18
371,4,9,19
371,4,10,22
372,1,1,2
372,1,2,4
372,1,3,6
372,1,4,8
372,1,5,10
372,1,6,13
372,1,7,15
372,1,8,16
372,1,9,18
372,1,10,20
372,2,1,2
372,2,2,3
372,2,3,6
372,2,4,9
372,2,5,9
372,2,6,14
372,2,7,15
372,2,8,16
372,2,9,19
372,2,10,21
372,3,1,6
372,3,2,12
372,3,3,17
372,3,4,26
372,3,5,32
372,3,6,37
372,3,7,45
372,3,8,53
372,3,9,56
372,3,10,65
372,4,1,1
372,4,2,3
372,4,3,4
372,4,4,5
372,4,5,7
372,4,6,8
372,4,7,9
372,4,8,11
372,4,9,12
372,4,10,13
373,1,1,8
373,1,2,17
373,1,3,25
373,1,4,35
373,1,5,40
373,1,6,46
373,1,7,54
373,1,8,67
373,1,9,73
373,1,10,82
373,2,1,4
373,2,2,8
373,2,3,13
373,2,4,19
373,2,5,22
373,2,6,25
373,2,7,29
373,2,8,35
373,2,9,40
373,2,10,45
373,3,1,60
373,3,2,146
373,3,3,219
373,3,4,232
373,3,5,360
373,3,6,421
373,3,7,453
373,3,8,545
373,3,9,611
373,3,10,658
373,4,1,7
373,4,2,17
373,4,3,28
373,4,4,29
373,4,5,40
373,4,6,49
373,4,7,59
373,4,8,66
373,4,9,77
373,4,10,85
374,1,1,4
374,1,2,8
374,1,3,14
374,1,4,19
374,1,5,23
374,1,6,27
374,1,7,32
374,1,8,36
374,1,9,43
374,1,10,47
374,2,1,3
374,2,2,8
374,2,3,13
374,2,4,16
374,2,5,18
374,2,6,22
374,2,7,27
374,2,8,29
374,2,9,33
374,2,10,38
374,3,1,22
374,3,2,44
374,3,3,54
374,3,4,84
374,3,5,89
374,3,6,118
374,3,7,138
374,3,8,160
374,3,9,180
374,3,10,194
374,4,1,4
374,4,2,8
374,4,3,12
374,4,4,21
374,4,5,23
374,4,6,30
374,4,7,34
374,4,8,38
374,4,9,42
374,4,10,48
375,1,1,52
375,1,2,121
375,1,3,142
375,1,4,249
375,1,5,255
375,1,6,308
375,1,7,410
375,1,8,415
375,1,9,508
375,1,10,551
375,2,1,24
375,2,2,65
375,2,3,86
375,2,4,116
375,2,5,137
375,2,6,184
375,2,7,197
375,2,8,240
375,2,9,259
375,2,10,285
375,3,1,320
375,3,2,736
375,3,3,1031
375,3,4,1749
375,3,5,2038
375,3,6,2263
375,3,7,2618
375,3,8,2974
375,3,9,3347
375,3,10,3855
375,4,1,22
375,4,2,48
375,4,3,75
375,4,4,106
375,4,5,114
375,4,6,131
375,4,7,167
375,4,8,186
375,4,9,214
375,4,10,238
376,1,1,7
376,1,2,13
376,1,3,23
376,1,4,30
376,1,5,38
376,1,6,46
376,1,7,50
376,1,8,60
376,1,9,63
376,1,10,71
376,2,1,4
376,2,2,6
376,2,3,10
376,2,4,12
376,2,5,15
376,2,6,19
376,2,7,23
376,2,8,24
376,2,9,29
376,2,10,31
376,3,1,28
376,3,2,62
376,3,3,96
376,3,4,116
376,3,5,145
376,3,6,155
376,3,7,184
376,3,8,219
376,3,9,263
376,3,10,283
376,4,1,3
376,4,2,7
376,4,3,10
376,4,4,12
376,4,5,17
376,4,6,17
376,4,7,22
376,4,8,23
376,4,9,27
376,4,10,30
377,1,1,2
377,1,2,6
377,1,3,8
377,1,4,12
377,1,5,14
377,1,6,17
377,1,7,19
377,1,8,22
377,1,9,25
377,1,10,28
377,2,1,2
377,2,2,4
377,2,3,6
377,2,4,8
377,2,5,11
377,2,6,13
377,2,7,15
377,2,8,16
377,2,9,19
377,2,10,21
377,3,1,15
377,3,2,23
377,3,3,33
377,3,4,55
377,3,5,61
377,3,6,74
377,3,7,87
377,3,8,103
377,3,9,114
377,3,10,127
377,4,1,3
377,4,2,7
377,4,3,11
377,4,4,14
377,4,5,18
377,4,6,20
377,4,7,21
377,4,8,24
377,4,9,29
377,4,10,32
378,1,1,281
378,1,2,643
378,1,3,1051
378,1,4,1376
378,1,5,1653
378,1,6,1866
378,1,7,2387
378,1,8,2515
378,1,9,2964
378,1,10,3211
378,2,1,136
378,2,2,358
378,2,3,415
378,2,4,555
378,2,5,882
378,2,6,1031
378,2,7,1094
378,2,8,1195
378,2,9,1428
378,2,10,1579
378,3,1,2469
378,3,2,3769
378,3,3,6382
378,3,4,8665
378,3,5,10380
378,3,6,12204
378,3,7,14328
378,3,8,16655
378,3,9,19042
378,3,10,20859
378,4,1,389
378,4,2,833
378,4,3,1142
378,4,4,1351
378,4,5,1864
378,4,6,2139
378,4,7,2486
378,4,8,2983
378,4,9,3347
378,4,10,3593
379,1,1,20
379,1,2,36
379,1,3,47
379,1,4,64
379,1,5,97
379,1,6,101
379,1,7,134
379,1,8,145
379,1,9,157
379,1,10,181
379,2,1,6
379,2,2,10
379,2,3,18
379,2,4,23
379,2,5,26
379,2,6,32
379,2,7,37
379,2,8,44
379,2,9,51
379,2,10,54
379,3,1,73
379,3,2,160
379,3,3,211
379,3,4,323
379,3,5,444
379,3,6,445
379,3,7,579
379,3,8,619
379,3,9,730
379,3,10,812
379,4,1,5
379,4,2,11
379,4,3,14
379,4,4,22
379,4,5,25
379,4,6,32
379,4,7,34
379,4,8,41
379,4,9,47
379,4,10,52
380,1,1,97
380,1,2,194
380,1,3,293
380,1,4,347
380,1,5,556
380,1,6,656
380,1,7,714
380,1,8,825
380,1,9,885
380,1,10,1002
380,2,1,34
380,2,2,80
380,2,3,137
380,2,4,179
380,2,5,182
380,2,6,243
380,2,7,277
380,2,8,331
380,2,9,372
380,2,10,400
380,3,1,464
380,3,2,900
380,3,3,995
380,3,4,1494
380,3,5,1963
380,3,6,2446
380,3,7,2774
380,3,8,3263
380,3,9,3476
380,3,10,3939
380,4,1,56
380,4,2,83
380,4,3,125
380,4,4,179
380,4,5,237
380,4,6,284
380,4,7,338
380,4,8,394
380,4,9,428
380,4,10,468
381,1,1,28
381,1,2,54
381,1,3,79
381,1,4,100
381,1,5,132
381,1,6,154
381,1,7,185
381,1,8,220
381,1,9,261
381,1,10,283
381,2,1,10
381,2,2,23
381,2,3,39
381,2,4,50
381,2,5,72
381,2,6,76
381,2,7,85
381,2,8,104
381,2,9,115
381,2,10,130
381,3,1,106
381,3,2,196
381,3,3,249
381,3,4,345
381,3,5,443
381,3,6,554
381,3,7,638
381,3,8,683
381,3,9,798
381,3,10,905
381,4,1,20
381,4,2,29
381,4,3,58
381,4,4,71
381,4,5,92
381,4,6,106
381,4,7,111
381,4,8,140
381,4,9,160
381,4,10,172
382,1,1,29
382,1,2,63
382,1,3,92
382,1,4,112
382,1,5,170
382,1,6,194
382,1,7,220
382,1,8,256
382,1,9,269
382,1,10,306
382,2,1,18
382,2,2,35
382,2,3,45
382,2,4,67
382,2,5,87
382,2,6,93
382,2,7,115
382,2,8,142
382,2,9,160
382,2,10,172
382,3,1,111
382,3,2,219
382,3,3,267
382,3,4,357
382,3,5,532
382,3,6,543
382,3,7,739
382,3,8,804
382,3,9,890
382,3,10,984
382,4,1,24
382,4,2,50
382,4,3,62
382,4,4,77
382,4,5,101
382,4,6,135
382,4,7,158
382,4,8,184
382,4,9,203
382,4,10,221
383,1,1,3529
383,1,2,7250
383,1,3,9997
383,1,4,14850
383,1,5,17061
383,1,6,19610
383,1,7,24618
383,1,8,27975
383,1,9,30663
383,1,10,33489
383,2,1,2139
383,2,2,4059
383,2,3,6324
383,2,4,7196
383,2,5,8102
383,2,6,10405
383,2,7,12674
383,2,8,14370
383,2,9,15732
383,2,10,18193
383,3,1,27491
383,3,2,44812
383,3,3,82849
383,3,4,107637
383,3,5,131952
383,3,6,155889
383,3,7,181696
383,3,8,214298
383,3,9,223535
383,3,10,256389
383,4,1,2331
383,4,2,4118
383,4,3,6488
383,4,4,7492
383,4,5,8993
383,4,6,12267
383,4,7,14271
383,4,8,15510
383,4,9,18704
383,4,10,20120
384,1,1,3335
384,1,2,6792
384,1,3,10203
384,1,4,14397
384,1,5,16167
384,1,6,18729
384,1,7,25809
384,1,8,28204
384,1,9,30139
384,1,10,34274
384,2,1,1970
384,2,2,3869
384,2,3,4775
384,2,4,7104
384,2,5,8718
384,2,6,10120
384,2,7,13049
384,2,8,13695
384,2,9,15878
384,2,10,17873
384,3,1,18608
384,3,2,35961
384,3,3,56893
384,3,4,76837
384,3,5,113293
384,3,6,132280
384,3,7,143586
384,3,8,157836
384,3,9,188936
384,3,10,208180
384,4,1,1707
384,4,2,4239
384,4,3,5797
384,4,4,6527
384,4,5,8190
384,4,6,10704
384,4,7,12798
384,4,8,13908
384,4,9,16093
384,4,10,18444
385,1,1,306
385,1,2,722
385,1,3,1051
385,1,4,1659
385,1,5,2078
385,1,6,2443
385,1,7,2778
385,1,8,2903
385,1,9,3463
385,1,10,3819
385,2,1,445
385,2,2,962
385,2,3,1155
385,2,4,2026
385,2,5,2419
385,2,6,2757
385,2,7,3071
385,2,8,3777
385,2,9,4116
385,2,10,4568
385,3,1,1705
385,3,2,2762
385,3,3,4718
385,3,4,5403
385,3,5,6727
385,3,6,8273
385,3,7,9778
385,3,8,11428
385,3,9,13381
385,3,10,14408
385,4,1,341
385,4,2,548
385,4,3,1051
385,4,4,1462
385,4,5,1493
385,4,6,2035
385,4,7,2371
385,4,8,2717
385,4,9,3075
385,4,10,3335
386,1,1,184
386,1,2,339
386,1,3,474
386,1,4,584
386,1,5,742
386,1,6,1011
386,1,7,1121
386,1,8,1187
386,1,9,1448
386,1,10,1558
386,2,1,78
386,2,2,197
386,2,3,237
386,2,4,290
386,2,5,380
386,2,6,530
386,2,7,592
386,2,8,651
386,2,9,781
386,2,10,837
386,3,1,1134
386,3,2,2288
386,3,3,4425
386,3,4,5446
386,3,5,7220
386,3,6,7994
386,3,7,9538
386,3,8,10499
386,3,9,13003
386,3,10,13926
386,4,1,93
386,4,2,164
386,4,3,263
386,4,4,314
386,4,5,358
386,4,6,466
386,4,7,548
386,4,8,610
386,4,9,683
386,4,10,785
387,1,1,31
387,1,2,64
387,1,3,97
387,1,4,129
387,1,5,158
387,1,6,228
387,1,7,234
387,1,8,280
387,1,9,309
387,1,10,348
387,2,1,22
387,2,2,42
387,2,3,61
387,2,4,88
387,2,5,108
387,2,6,135
387,2,7,158
387,2,8,175
387,2,9,202
387,2,10,230
387,3,1,128
387,3,2,297
387,3,3,358
387,3,4,597
387,3,5,693
387,3,6,849
387,3,7,969
387,3,8,1107
387,3,9,1207
387,3,10,1320
387,4,1,13
387,4,2,31
387,4,3,44
387,4,4,52
387,4,5,80
387,4,6,96
387,4,7,98
387,4,8,111
387,4,9,134
387,4,10,147
388,1,1,282
388,1,2,534
388,1,3,876
388,1,4,1120
388,1,5,1309
388,1,6,1799
388,1,7,2200
388,1,8,2233
388,1,9,2578
388,1,10,2962
388,2,1,288
388,2,2,701
388,2,3,1012
388,2,4,1341
388,2,5,1510
388,2,6,2050
388,2,7,2228
388,2,8,2870
388,2,9,3032
388,2,10,3407
388,3,1,1954
388,3,2,3336
388,3,3,4569
388,3,4,6204
388,3,5,9073
388,3,6,10502
388,3,7,11398
388,3,8,12450
388,3,9,15374
388,3,10,16509
388,4,1,488
388,4,2,1167
388,4,3,1997
388,4,4,2447
388,4,5,2727
388,4,6,3249
388,4,7,4340
388,4,8,4627
388,4,9,5405
388,4,10,5776
389,1,1,633
389,1,2,1268
389,1,3,1831
389,1,4,2398
389,1,5,2874
389,1,6,3759
389,1,7,4711
389,1,8,4830
389,1,9,5826
389,1,10,6270
389,2,1,507
389,2,2,831
389,2,3,1585
389,2,4,2046
389,2,5,2213
389,2,6,2608
389,2,7,3230
389,2,8,3647
389,2,9,4430
389,2,10,4754
389,3,1,1277
389,3,2,3153
389,3,3,3895
389,3,4,5125
389,3,5,7077
389,3,6,8493
389,3,7,10225
389,3,8,12086
389,3,9,13711
389,3,10,14749
389,4,1,166
389,4,2,374
389,4,3,603
389,4,4,773
389,4,5,1070
389,4,6,1131
389,4,7,1306
389,4,8,1473
389,4,9,1769
389,4,10,1915
390,1,1,270
390,1,2,403
390,1,3,736
390,1,4,805
390,1,5,1154
390,1,6,1305
390,1,7,1540
390,1,8,1771
390,1,9,2022
390,1,10,2280
390,2,1,146
390,2,2,318
390,2,3,394
390,2,4,607
390,2,5,758
390,2,6,885
390,2,7,921
390,2,8,1118
390,2,9,1298
390,2,10,1408
390,3,1,1104
390,3,2,2010
390,3,3,3220
390,3,4,4786
390,3,5,5767
390,3,6,7596
390,3,7,8240
390,3,8,10267
390,3,9,11092
390,3,10,12253
390,4,1,123
390,4,2,323
390,4,3,407
390,4,4,535
390,4,5,801
390,4,6,957
390,4,7,1001
390,4,8,1131
390,4,9,1286
390,4,10,1481
391,1,1,57
391,1,2,110
391,1,3,207
391,1,4,246
391,1,5,312
391,1,6,360
391,1,7,430
391,1,8,468
391,1,9,558
391,1,10,603
391,2,1,77
391,2,2,126
391,2,3,235
391,2,4,248
391,2,5,369
391,2,6,371
391,2,7,504
391,2,8,517
391,2,9,617
391,2,10,684
391,3,1,301
391,3,2,521
391,3,3,929
391,3,4,974
391,3,5,1337
391,3,6,1540
391,3,7,1933
391,3,8,2365
391,3,9,2545
391,3,10,2830
391,4,1,50
391,4,2,98
391,4,3,128
391,4,4,185
391,4,5,222
391,4,6,293
391,4,7,339
391,4,8,358
391,4,9,425
391,4,10,465
392,1,1,1026
392,1,2,1539
392,1,3,2464
392,1,4,3066
392,1,5,4878
392,1,6,5472
392,1,7,6433
392,1,8,7326
392,1,9,7898
392,1,10,8799
392,2,1,763
392,2,2,1254
392,2,3,2169
392,2,4,2467
392,2,5,2958
392,2,6,3537
392,2,7,4671
392,2,8,4970
392,2,9,5965
392,2,10,6454
392,3,1,3595
392,3,2,7746
392,3,3,11295
392,3,4,13577
392,3,5,16770
392,3,6,19841
392,3,7,25683
392,3,8,30073
392,3,9,32571
392,3,10,36735
392,4,1,474
392,4,2,1127
392,4,3,1513
392,4,4,2289
392,4,5,2900
392,4,6,3417
392,4,7,3489
392,4,8,4103
392,4,9,4703
392,4,10,5254
393,1,1,404
393,1,2,847
393,1,3,1193
393,1,4,1701
393,1,5,2276
393,1,6,2675
393,1,7,3003
393,1,8,3517
393,1,9,4036
393,1,10,4358
393,2,1,387
393,2,2,771
393,2,3,1312
393,2,4,1484
393,2,5,2280
393,2,6,2633
393,2,7,2966
393,2,8,3365
393,2,9,3742
393,2,10,4081
393,3,1,2752
393,3,2,6495
393,3,3,10213
393,3,4,13883
393,3,5,18030
393,3,6,20628
393,3,7,23893
393,3,8,27016
393,3,9,29491
393,3,10,33145
393,4,1,730
393,4,2,1066
393,4,3,1890
393,4,4,2699
393,4,5,3205
393,4,6,3677
393,4,7,4249
393,4,8,4627
393,4,9,5564
393,4,10,6129
394,1,1,301
394,1,2,441
394,1,3,707
394,1,4,1083
394,1,5,1183
394,1,6,1572
394,1,7,1861
394,1,8,2095
394,1,9,2398
394,1,10,2669
394,2,1,182
394,2,2,363
394,2,3,555
394,2,4,929
394,2,5,1082
394,2,6,1206
394,2,7,1499
394,2,8,1785
394,2,9,1962
394,2,10,2129
394,3,1,2680
394,3,2,5198
394,3,3,7425
394,3,4,9573
394,3,5,11943
394,3,6,12456
394,3,7,14825
394,3,8,18831
394,3,9,20970
394,3,10,22535
394,4,1,137
394,4,2,310
394,4,3,521
394,4,4,622
394,4,5,757
394,4,6,907
394,4,7,1159
394,4,8,1293
394,4,9,1426
394,4,10,1562
395,1,1,123
395,1,2,287
395,1,3,443
395,1,4,525
395,1,5,691
395,1,6,850
395,1,7,903
395,1,8,1002
395,1,9,1177
395,1,10,1322
395,2,1,112
395,2,2,232
395,2,3,389
395,2,4,490
395,2,5,536
395,2,6,690
395,2,7,877
395,2,8,997
395,2,9,1072
395,2,10,1197
395,3,1,539
395,3,2,1222
395,3,3,1600
395,3,4,2690
395,3,5,2866
395,3,6,3880
395,3,7,4134
395,3,8,4714
395,3,9,5410
395,3,10,6018
395,4,1,96
395,4,2,196
395,4,3,304
395,4,4,358
395,4,5,508
395,4,6,541
395,4,7,697
395,4,8,832
395,4,9,915
395,4,10,995
396,1,1,167
396,1,2,351
396,1,3,450
396,1,4,705
396,1,5,758
396,1,6,981
396,1,7,1192
396,1,8,1310
396,1,9,1503
396,1,10,1645
396,2,1,90
396,2,2,180
396,2,3,294
396,2,4,344
396,2,5,409
396,2,6,584
396,2,7,649
396,2,8,712
396,2,9,792
396,2,10,904
396,3,1,1434
396,3,2,2502
396,3,3,3630
396,3,4,4812
396,3,5,5451
396,3,6,6817
396,3,7,7992
396,3,8,9676
396,3,9,10912
396,3,10,12110
396,4,1,197
396,4,2,337
396,4,3,630
396,4,4,656
396,4,5,1012
396,4,6,1143
396,4,7,1363
396,4,8,1523
396,4,9,1747
396,4,10,1898
397,1,1,314
397,1,2,543
397,1,3,855
397,1,4,971
397,1,5,1436
397,1,6,1703
397,1,7,1935
397,1,8,2387
397,1,9,2551
397,1,10,2816
397,2,1,196
397,2,2,322
397,2,3,575
397,2,4,663
397,2,5,775
397,2,6,940
397,2,7,1104
397,2,8,1335
397,2,9,1529
397,2,10,1707
397,3,1,2043
397,3,2,3945
397,3,3,5813
397,3,4,9190
397,3,5,9385
397,3,6,13364
397,3,7,16008
397,3,8,17695
397,3,9,19145
397,3,10,21191
397,4,1,211
397,4,2,430
397,4,3,616
397,4,4,916
397,4,5,1260
397,4,6,1293
397,4,7,1657
397,4,8,1849
397,4,9,2132
397,4,10,2366
398,1,1,239
398,1,2,685
398,1,3,864
398,1,4,1294
398,1,5,1402
398,1,6,1740
398,1,7,2192
398,1,8,2459
398,1,9,2695
398,1,10,2963
398,2,1,168
398,2,2,341
398,2,3,466
398,2,4,583
398,2,5,862
398,2,6,971
398,2,7,1161
398,2,8,1243
398,2,9,1412
398,2,10,1540
398,3,1,490
398,3,2,1172
398,3,3,1513
398,3,4,1963
398,3,5,2423
398,3,6,3138
398,3,7,3728
398,3,8,4532
398,3,9,4742
398,3,10,5398
398,4,1,75
398,4,2,176
398,4,3,287
398,4,4,374
398,4,5,449
398,4,6,502
398,4,7,562
398,4,8,640
398,4,9,741
398,4,10,849
399,1,1,10
399,1,2,25
399,1,3,35
399,1,4,46
399,1,5,64
399,1,6,73
399,1,7,88
399,1,8,90
399,1,9,109
399,1,10,119
399,2,1,9
399,2,2,17
399,2,3,24
399,2,4,33
399,2,5,42
399,2,6,47
399,2,7,60
399,2,8,72
399,2,9,80
399,2,10,86
399,3,1,52
399,3,2,113
399,3,3,200
399,3,4,216
399,3,5,299
399,3,6,386
399,3,7,431
399,3,8,481
399,3,9,542
399,3,10,598
399,4,1,8
399,4,2,17
399,4,3,24
399,4,4,38
399,4,5,42
399,4,6,53
399,4,7,64
399,4,8,71
399,4,9,81
399,4,10,88
400,1,1,167
400,1,2,294
400,1,3,357
400,1,4,501
400,1,5,751
400,1,6,780
400,1,7,1040
400,1,8,1047
400,1,9,1264
400,1,10,1392
400,2,1,51
400,2,2,82
400,2,3,160
400,2,4,184
400,2,5,249
400,2,6,267
400,2,7,328
400,2,8,380
400,2,9,427
400,2,10,464
400,3,1,696
400,3,2,1795
400,3,3,2470
400,3,4,3316
400,3,5,3630
400,3,6,4745
400,3,7,5572
400,3,8,6658
400,3,9,7414
400,3,10,8111
400,4,1,64
400,4,2,128
400,4,3,198
400,4,4,258
400,4,5,322
400,4,6,370
400,4,7,424
400,4,8,507
400,4,9,567
400,4,10,607
401,1,1,10
401,1,2,16
401,1,3,26
401,1,4,39
401,1,5,45
401,1,6,53
401,1,7,69
401,1,8,77
401,1,9,87
401,1,10,93
401,2,1,9
401,2,2,18
401,2,3,30
401,2,4,37
401,2,5,56
401,2,6,60
401,2,7,64
401,2,8,78
401,2,9,89
401,2,10,100
401,3,1,65
401,3,2,130
401,3,3,199
401,3,4,205
401,3,5,306
401,3,6,336
401,3,7,382
401,3,8,473
401,3,9,535
401,3,10,574
401,4,1,11
401,4,2,19
401,4,3,32
401,4,4,44
401,4,5,48
401,4,6,56
401,4,7,72
401,4,8,85
401,4,9,88
401,4,10,102
402,1,1,62
402,1,2,154
402,1,3,220
402,1,4,301
402,1,5,328
402,1,6,413
402,1,7,486
402,1,8,613
402,1,9,653
402,1,10,739
402,2,1,80
402,2,2,122
402,2,3,190
402,2,4,242
402,2,5,298
402,2,6,401
402,2,7,474
402,2,8,564
402,2,9,621
402,2,10,667
402,3,1,283
402,3,2,477
402,3,3,754
402,3,4,966
402,3,5,1104
402,3,6,1588
402,3,7,1593
402,3,8,2037
402,3,9,2275
402,3,10,2464
402,4,1,41
402,4,2,63
402,4,3,101
402,4,4,144
402,4,5,179
402,4,6,227
402,4,7,268
402,4,8,295
402,4,9,330
402,4,10,369
403,1,1,158
403,1,2,295
403,1,3,408
403,1,4,567
403,1,5,712
403,1,6,851
403,1,7,1090
403,1,8,1103
403,1,9,1335
403,1,10,1447
403,2,1,72
403,2,2,136
403,2,3,197
403,2,4,284
403,2,5,320
403,2,6,443
403,2,7,530
403,2,8,581
403,2,9,679
403,2,10,726
403,3,1,786
403,3,2,1416
403,3,3,2253
403,3,4,2736
403,3,5,3832
403,3,6,3818
403,3,7,5129
403,3,8,5572
403,3,9,6089
403,3,10,6912
403,4,1,49
403,4,2,105
403,4,3,137
403,4,4,214
403,4,5,253
403,4,6,302
403,4,7,365
403,4,8,406
403,4,9,438
403,4,10,501
404,1,1,113
404,1,2,279
404,1,3,422
404,1,4,508
404,1,5,578
404,1,6,739
404,1,7,834
404,1,8,931
404,1,9,1139
404,1,10,1234
404,2,1,172
404,2,2,372
404,2,3,649
404,2,4,935
404,2,5,1148
404,2,6,1184
404,2,7,1544
404,2,8,1708
404,2,9,1912
404,2,10,2085
404,3,1,248
404,3,2,659
404,3,3,957
404,3,4,1363
404,3,5,1577
404,3,6,1768
404,3,7,2124
404,3,8,2446
404,3,9,2670
404,3,10,3011
404,4,1,209
404,4,2,334
404,4,3,506
404,4,4,756
404,4,5,874
404,4,6,1123
404,4,7,1350
404,4,8,1506
404,4,9,1696
404,4,10,1913
405,1,1,75
405,1,2,123
405,1,3,204
405,1,4,255
405,1,5,375
405,1,6,373
405,1,7,494
405,1,8,561
405,1,9,607
405,1,10,676
405,2,1,48
405,2,2,98
405,2,3,155
405,2,4,168
405,2,5,252
405,2,6,261
405,2,7,336
405,2,8,378
405,2,9,422
405,2,10,470
405,3,1,101
405,3,2,210
405,3,3,311
405,3,4,380
405,3,5,533
405,3,6,725
405,3,7,721
405,3,8,856
405,3,9,970
405,3,10,1102
405,4,1,25
405,4,2,63
405,4,3,84
405,4,4,121
405,4,5,146
405,4,6,163
405,4,7,192
405,4,8,220
